"","Cod_Barco","Name_vessel","Date","Lon","Lat","Vel_VMS","Course","Harbor","Dist_Harbor","Time","Dist_Emisiones","Vel_Cal","Course_Calc","Change_Course_Calc","mistake","id","trip","Records","share_record"
"3","CO-20183-PM","ALEJANDRA",2013-01-01 17:36:00,-78.563472,-9.118056,0,180,"CHIMBOTE",0.0975971640431319,6,0.221745540435449,0.0369575900725748,105.08043698966,15.0804369896603,1,1,1,3,0
"4","CO-20183-PM","ALEJANDRA",2013-01-01 20:30:00,-78.620972,-9.120417,12,270,"CHIMBOTE",2.85633968285795,2.89999999997963,3.40933854143385,1.17563397981303,267.648706300337,162.568269310677,1,0,1,4,0
"5","CO-20183-PM","ALEJANDRA",2013-01-01 21:30:00,-78.834444,-9.113472,12,225,"CHIMBOTE",13.4106867616031,0.999999999985448,12.6533754054643,12.6533754056484,271.863377341147,4.21467104081034,0,0,1,5,0
"6","CO-20183-PM","ALEJANDRA",2013-01-01 22:30:00,-79.050139,-9.118056,13,225,"CHIMBOTE",25.2393230975082,1.0000000000291,12.7812090811185,12.7812090807466,268.78252012181,3.0808572193377,0,0,1,6,0
"7","CO-20183-PM","ALEJANDRA",2013-01-01 23:30:00,-79.267639,-9.125694,13,270,"CHIMBOTE",37.7720823419167,0.999999999985448,12.89310828934,12.8931082895276,267.988756777995,0.793763343815158,0,0,1,7,0
"8","CO-20183-PM","ALEJANDRA",2013-01-02 00:30:00,-79.480972,-9.122222,13,270,"CHIMBOTE",50.1297988514837,0.999999999985448,12.6397459978628,12.6397459980468,270.932407950102,2.94365117210702,0,0,1,8,0
"9","CO-20183-PM","ALEJANDRA",2013-01-02 01:30:00,-79.695278,-9.139028,13,225,"CHIMBOTE",62.826835562344,1.0000000000291,12.7354156834208,12.7354156830502,265.516008795085,5.41639915501685,0,0,1,9,0
"10","CO-20183-PM","ALEJANDRA",2013-01-02 02:30:00,-79.65625,-9.192917,12,135,"CHIMBOTE",61.1209796865495,0.999999999985448,3.97477170995465,3.97477171001249,144.086837782521,121.429171012563,0,0,1,10,0
"11","CO-20183-PM","ALEJANDRA",2013-01-02 03:30:00,-79.550694,-9.359722,12,135,"CHIMBOTE",58.1206293118404,0.999999999985448,11.7997977346639,11.7997977348357,147.673930904203,3.58709312168105,0,0,1,11,0
"12","CO-20183-PM","ALEJANDRA",2013-01-02 04:30:00,-79.442778,-9.526528,12,135,"CHIMBOTE",56.2114307800688,1.0000000000291,11.8728170943733,11.8728170940277,147.098944471681,0.574986432521683,0,0,1,12,0
"13","CO-20183-PM","ALEJANDRA",2013-01-02 05:30:00,-79.331389,-9.688611,12,135,"SAMANCO",55.7469724988921,0.999999999985448,11.7472560648682,11.7472560650392,145.501815020839,1.59712945084141,0,0,1,13,0
"14","CO-20183-PM","ALEJANDRA",2013-01-02 06:30:00,-79.217917,-9.851111,12,135,"CASMA",54.8761701059669,0.999999999985448,11.8355795503925,11.8355795505647,145.073817826321,0.427997194518383,0,0,1,14,0
"15","CO-20183-PM","ALEJANDRA",2013-01-02 07:30:00,-79.102361,-10.011111,12,135,"HUARMEY",51.5078917541522,1.0000000000291,11.7814098330502,11.7814098327073,144.162242449101,0.911575377219975,0,0,1,15,0
"16","CO-20183-PM","ALEJANDRA",2013-01-02 08:30:00,-78.985694,-10.164861,12,135,"HUARMEY",46.3663988686822,0.999999999985448,11.5150983280027,11.5150983281703,142.808418468208,1.35382398089303,0,0,1,16,0
"17","CO-20183-PM","ALEJANDRA",2013-01-02 09:30:00,-78.876111,-10.322639,12,135,"HUARMEY",43.6927658918309,0.999999999985448,11.4665239576103,11.4665239577772,145.218507510594,2.41008904238549,0,0,1,17,0
"18","CO-20183-PM","ALEJANDRA",2013-01-02 10:30:00,-78.765139,-10.479583,12,135,"HUARMEY",41.8847917645257,1.0000000000291,11.4700176493673,11.4700176490335,144.736624417373,0.481883093220972,0,0,1,18,0
"19","CO-20183-PM","ALEJANDRA",2013-01-02 11:30:00,-78.660556,-10.640417,11,135,"HUARMEY",43.5891986914512,0.999999999985448,11.45321584126,11.4532158414266,146.965890902555,2.22926648518254,0,0,1,19,0
"20","CO-20183-PM","ALEJANDRA",2013-01-02 12:30:00,-78.53375,-10.787639,11,135,"HUARMEY",45.1207609912874,0.999999999985448,11.5721209739404,11.5721209741087,139.260854673002,7.70503622955343,0,0,1,20,0
"21","CO-20183-PM","ALEJANDRA",2013-01-02 13:30:00,-78.404861,-10.937917,12,135,"HUARMEY",39.0229714476232,1.0000000000291,11.7890201750118,11.7890201746687,139.381283832462,0.120429159460059,0,0,1,21,0
"22","CO-20183-PM","ALEJANDRA",2013-01-02 14:30:00,-78.255556,-11.065278,12,90,"SUPE",33.9563484933494,0.999999999985448,11.65004042247,11.6500404226395,130.465030267538,8.91625356492347,0,0,1,22,0
"23","CO-20183-PM","ALEJANDRA",2013-01-02 15:30:00,-78.235,-11.064167,1,0,"SUPE",32.8593909132949,0.999999999985448,1.21226722348912,1.21226722350676,86.9063175063067,43.5587127612316,0,0,1,23,0
"24","CO-20183-PM","ALEJANDRA",2013-01-02 16:30:00,-78.238194,-11.073056,1,225,"SUPE",33.2832262762607,1.0000000000291,0.565529664466517,0.565529664450057,199.76440359996,112.858086093653,0,0,1,24,0
"25","CO-20183-PM","ALEJANDRA",2013-01-02 17:30:00,-78.228611,-11.149444,3,45,"VEGUETA",35.2303080113227,0.999999999985448,4.61787605946422,4.61787605953142,172.849506020506,26.9148975794538,0,0,1,25,0
"26","CO-20183-PM","ALEJANDRA",2013-01-02 18:30:00,-78.22625,-11.153889,0,270,"HUACHO",35.1529625184268,0.999999999985448,0.300742076624724,0.3007420766291,152.024609707297,20.8248963132085,0,0,1,26,0
"27","CO-20183-PM","ALEJANDRA",2013-01-02 19:30:00,-78.238194,-11.121944,1,45,"SUPE",34.818845752537,1.0000000000291,2.04160420065929,2.04160420059987,339.499600441619,187.474990734322,0,0,1,27,0
"28","CO-20183-PM","ALEJANDRA",2013-01-02 20:30:00,-78.195556,-11.218611,12,135,"HUACHO",34.0553725943936,0.999999999985448,6.31976293963058,6.31976293972254,156.198624093919,183.3009763477,0,0,1,28,0
"29","CO-20183-PM","ALEJANDRA",2013-01-02 21:30:00,-78.115,-11.403472,13,135,"HUACHO",32.4943156463266,0.999999999985448,12.0618232602238,12.0618232603993,156.454101017671,0.255476923752525,0,0,1,29,0
"30","CO-20183-PM","ALEJANDRA",2013-01-02 22:30:00,-78.039167,-11.590139,12,135,"HUACHO",35.3972248055306,1.0000000000291,12.0548882266829,12.0548882263321,157.890675153207,1.4365741355362,0,0,1,30,0
"31","CO-20183-PM","ALEJANDRA",2013-01-02 23:30:00,-77.960139,-11.775,12,135,"HUACHO",41.5392443422872,0.999999999985448,12.0244152020663,12.0244152022413,156.853312466896,1.0373626863113,0,0,1,31,0
"32","CO-20183-PM","ALEJANDRA",2013-01-03 00:30:00,-77.871667,-11.955694,11,135,"CHANCAY",41.4762297296015,0.999999999985448,12.0219847438381,12.0219847440131,153.912551180753,2.94076128614302,0,0,1,32,0
"33","CO-20183-PM","ALEJANDRA",2013-01-03 01:30:00,-77.774861,-12.132222,12,135,"CALLAO ",37.2210446612613,1.0000000000291,12.0188100677816,12.0188100674318,151.260124214893,2.65242696586012,0,0,1,33,0
"34","CO-20183-PM","ALEJANDRA",2013-01-03 02:30:00,-77.712639,-12.161111,1,0,"CALLAO ",33.9208701244294,0.999999999985448,4.04042853460341,4.04042853466221,114.904931136481,36.3551930784118,0,0,1,34,0
"35","CO-20183-PM","ALEJANDRA",2013-01-03 03:30:00,-77.6925,-12.181806,1,0,"CALLAO ",33.0497501729112,0.999999999985448,1.71376772456585,1.71376772459078,135.780097098435,20.8751659619535,0,0,1,35,0
"36","CO-20183-PM","ALEJANDRA",2013-01-03 04:30:00,-77.679444,-12.214444,1,0,"CALLAO ",32.8575447917105,1.0000000000291,2.10264526449713,2.10264526443594,158.197379839081,22.4172827406464,0,0,1,36,0
"37","CO-20183-PM","ALEJANDRA",2013-01-03 05:30:00,-77.676806,-12.275694,11,180,"CALLAO ",34.027125537246,0.999999999985448,3.67825374341464,3.67825374346816,177.533829994087,19.3364501550062,0,0,1,37,0
"38","CO-20183-PM","ALEJANDRA",2013-01-03 06:30:00,-77.741111,-12.21625,12,315,"CALLAO ",36.3455900774124,0.999999999985448,5.19014955128318,5.19014955135871,312.750513809261,135.216683815174,0,0,1,38,0
"39","CO-20183-PM","ALEJANDRA",2013-01-03 07:30:00,-77.727083,-12.121111,12,90,"CALLAO ",34.3539211735332,1.0000000000291,5.76732983330721,5.76732983313936,8.38767847246538,304.362835336796,0,0,1,39,0
"40","CO-20183-PM","ALEJANDRA",2013-01-03 08:30:00,-77.757083,-11.979722,12,315,"CALLAO ",36.0364571755748,0.999999999985448,8.6640543347419,8.66405433486798,348.020612539088,339.632934066622,0,0,1,40,0
"41","CO-20183-PM","ALEJANDRA",2013-01-03 09:30:00,-77.8225,-11.783333,12,315,"CHANCAY",34.2350047198794,0.999999999985448,12.3935391890168,12.3935391891971,341.577130325748,6.44348221334008,0,0,1,41,0
"42","CO-20183-PM","ALEJANDRA",2013-01-03 10:30:00,-77.909722,-11.595139,12,315,"HUACHO",30.7853361599664,1.0000000000291,12.4001828419516,12.4001828415907,335.133760527695,6.44336979805308,0,0,1,42,0
"43","CO-20183-PM","ALEJANDRA",2013-01-03 11:30:00,-78.029583,-11.424306,12,315,"HUACHO",28.6873780101046,0.999999999985448,12.4387639044982,12.4387639046792,324.945473875458,10.1882866522363,0,0,1,43,0
"44","CO-20183-PM","ALEJANDRA",2013-01-03 12:30:00,-78.132083,-11.271806,12,225,"HUACHO",30.9408062610233,0.999999999985448,10.9581279971679,10.9581279973274,326.09372301156,1.14824913610119,0,0,1,44,0
"45","CO-20183-PM","ALEJANDRA",2013-01-03 13:30:00,-78.162778,-11.263194,1,225,"HUACHO",32.6216297352779,1.0000000000291,1.87866089281866,1.87866089276399,285.672359899807,40.421363111752,0,0,1,45,0
"46","CO-20183-PM","ALEJANDRA",2013-01-03 14:30:00,-78.172083,-11.270556,1,315,"HUACHO",33.2382172049944,0.999999999985448,0.703503345173064,0.703503345183301,231.649394246168,54.0229656536393,0,0,1,46,0
"47","CO-20183-PM","ALEJANDRA",2013-01-03 15:30:00,-78.21625,-11.252778,3,225,"HUACHO",35.6343239354932,0.999999999985448,2.80937406179069,2.80937406183157,291.925658791018,60.2762645448496,0,0,1,47,0
"48","CO-20183-PM","ALEJANDRA",2013-01-03 16:30:00,-78.213889,-11.258194,4,90,"HUACHO",35.5433275427351,1.0000000000291,0.353414835263833,0.353414835253548,156.446140731613,135.479518059405,0,0,1,48,0
"49","CO-20183-PM","ALEJANDRA",2013-01-03 17:30:00,-78.059722,-11.314583,12,90,"HUACHO",27.4766372786981,0.999999999985448,9.68155360160887,9.68155360174975,110.090786114903,46.3553546167094,0,0,1,49,0
"50","CO-20183-PM","ALEJANDRA",2013-01-03 18:30:00,-77.889444,-11.38125,11,90,"HUACHO",20.4503851442982,0.999999999985448,10.7860743974053,10.7860743975623,111.381265965737,1.29047985083339,0,0,1,50,0
"51","CO-20183-PM","ALEJANDRA",2013-01-03 19:30:00,-77.712639,-11.440139,12,90,"HUACHO",17.1631089966829,1.0000000000291,10.9825205477814,10.9825205474618,108.421531609687,2.95973435604957,0,0,1,51,0
"52","CO-20183-PM","ALEJANDRA",2013-01-03 20:30:00,-77.533194,-11.498333,11,90,"CHANCAY",15.9020249793281,0.999999999985448,11.1144069685711,11.1144069687329,107.96787479356,0.453656816126824,0,0,1,52,0
"53","CO-20183-PM","ALEJANDRA",2013-01-03 21:30:00,-77.352222,-11.565694,12,90,"CHANCAY",4.54892649753217,0.999999999985448,11.3809478309585,11.3809478311241,110.416162392421,2.44828759886055,0,0,1,53,0
"54","CO-20183-PM","ALEJANDRA",2013-01-03 22:09:00,-77.282361,-11.578194,7,45,"CHANCAY",0.435525313601824,0.650000000023283,4.1743864470442,6.42213299522257,100.144398400355,10.2717639920653,0,1,1,54,0
"55","CO-20183-PM","ALEJANDRA",2013-01-04 01:52:00,-77.284444,-11.577917,12,270,"CHANCAY",0.541604161908054,3.71666666664532,0.123559810513602,0.033244792066631,277.57482345133,177.430425050975,1,1,2,55,0
"56","CO-20183-PM","ALEJANDRA",2013-01-04 02:52:00,-77.491528,-11.528889,12,270,"CHANCAY",13.0291758357268,1.0000000000291,12.5236752634485,12.523675263084,283.319760315918,5.74493686458771,0,0,2,56,0
"57","CO-20183-PM","ALEJANDRA",2013-01-04 03:52:00,-77.701389,-11.492778,13,270,"HUACHO",19.997285737026,0.999999999985448,12.5271948985886,12.5271948987709,279.763334418082,3.55642589783588,0,0,2,57,0
"58","CO-20183-PM","ALEJANDRA",2013-01-04 04:52:00,-77.905,-11.435139,13,270,"HUACHO",23.255145228017,0.999999999985448,12.462395783978,12.4623957841594,285.805964687258,6.04263026917567,0,0,2,58,0
"59","CO-20183-PM","ALEJANDRA",2013-01-04 05:52:00,-78.095417,-11.364583,13,270,"HUACHO",30.4929583688011,1.0000000000291,11.9730061231417,11.9730061227932,290.331387990853,4.52542330359535,0,0,2,59,0
"60","CO-20183-PM","ALEJANDRA",2013-01-04 06:52:00,-78.278611,-11.3075,12,0,"HUACHO",39.81712015473,0.999999999985448,11.3083442789872,11.3083442791518,287.306962761163,3.02442522969017,0,0,2,60,0
"61","CO-20183-PM","ALEJANDRA",2013-01-04 07:52:00,-78.236806,-11.120694,12,0,"SUPE",34.7092680384145,0.999999999985448,11.4752317894605,11.4752317896275,12.6142871996566,274.692675561506,0,0,2,61,0
"62","CO-20183-PM","ALEJANDRA",2013-01-04 08:52:00,-78.245,-10.934722,12,0,"HUARMEY",30.022369245485,1.0000000000291,11.1687497444925,11.1687497441675,357.477156957726,344.862869758069,0,0,2,62,0
"63","CO-20183-PM","ALEJANDRA",2013-01-04 09:52:00,-78.239861,-10.792639,7,0,"HUARMEY",27.843569686163,0.999999999985448,8.53035639920345,8.53035639932759,2.07142807486494,355.405728882861,0,0,2,63,0
"64","CO-20183-PM","ALEJANDRA",2013-01-04 10:52:00,-78.249722,-10.919583,12,135,"HUARMEY",29.974722455231,0.999999999985448,7.63877270892036,7.63877270903152,184.441811789912,182.370383715047,0,0,2,64,0
"65","CO-20183-PM","ALEJANDRA",2013-01-04 11:52:00,-78.231806,-10.998472,1,90,"HUARMEY",30.8957891655047,1.0000000000291,4.84956538421576,4.84956538407461,167.20493195878,17.2368798311315,0,0,2,65,0
"66","CO-20183-PM","ALEJANDRA",2013-01-04 12:52:00,-78.228333,-11.011389,2,135,"HUARMEY",31.0884560718772,0.999999999985448,0.80155842092609,0.801558420937754,164.950761406812,2.25417055196863,0,0,2,66,0
"67","CO-20183-PM","ALEJANDRA",2013-01-04 13:52:00,-78.235972,-10.995278,1,135,"HUARMEY",31.0239117036384,0.999999999985448,1.06623359555104,1.06623359556656,334.632119954377,169.681358547565,0,0,2,67,0
"68","CO-20183-PM","ALEJANDRA",2013-01-04 14:52:00,-78.232083,-11.004028,1,135,"HUARMEY",31.0678811594049,1.0000000000291,0.57279171322133,0.57279171320466,156.036903473579,178.595216480798,0,0,2,68,0
"69","CO-20183-PM","ALEJANDRA",2013-01-04 15:52:00,-78.127361,-10.97875,3,315,"SUPE",24.876727901454,0.999999999985448,6.35179144344467,6.3517914435371,76.429422994185,79.6074804793937,0,0,2,69,0
"70","CO-20183-PM","ALEJANDRA",2013-01-04 16:52:00,-78.118194,-10.920694,11,315,"HUARMEY",22.817269909243,0.999999999985448,3.52496863085622,3.52496863090751,8.97288000933588,67.4565429848492,0,0,2,70,0
"71","CO-20183-PM","ALEJANDRA",2013-01-04 17:52:00,-78.13625,-10.912361,1,135,"HUARMEY",23.5792575450357,1.0000000000291,1.17539614101312,1.17539614097891,294.773731949821,285.800851940485,0,0,2,71,0
"72","CO-20183-PM","ALEJANDRA",2013-01-04 18:52:00,-78.1325,-10.917222,3,270,"HUARMEY",23.4944958802602,0.999999999985448,0.365890006247162,0.365890006252487,142.351745989034,152.421985960786,0,0,2,72,0
"73","CO-20183-PM","ALEJANDRA",2013-01-04 19:52:00,-78.067361,-10.998472,12,135,"SUPE",22.3473975420823,0.999999999985448,6.20393489566729,6.20393489575757,141.280473398532,1.07127259050256,0,0,2,73,0
"74","CO-20183-PM","ALEJANDRA",2013-01-04 20:52:00,-77.958056,-11.149306,10,135,"HUACHO",19.5051387318327,1.0000000000291,11.1053001947779,11.1053001944547,144.070252236158,2.78977883762599,0,0,2,74,0
"75","CO-20183-PM","ALEJANDRA",2013-01-04 21:52:00,-77.849444,-11.296944,10,135,"HUACHO",15.6723840414863,0.999999999985448,10.9237367422526,10.9237367424116,143.659411195085,0.410841041072615,0,0,2,75,0
"76","CO-20183-PM","ALEJANDRA",2013-01-04 22:52:00,-77.724722,-11.427639,11,90,"HUACHO",16.7139213433064,0.999999999985448,10.7386561134266,10.7386561135829,136.339634114474,7.319777080611,0,0,2,76,0
"77","CO-20183-PM","ALEJANDRA",2013-01-04 23:52:00,-77.549167,-11.490694,11,90,"CHANCAY",16.9390344101704,1.0000000000291,10.9947526993403,10.9947526990203,109.757029058024,26.5826050564503,0,0,2,77,0
"78","CO-20183-PM","ALEJANDRA",2013-01-05 00:52:00,-77.370278,-11.554861,12,90,"CHANCAY",5.74441683667573,0.999999999985448,11.1995629577459,11.1995629579088,109.732772781553,0.0242562764702683,0,0,2,78,0
"79","CO-20183-PM","ALEJANDRA",2013-01-05 01:21:00,-77.282778,-11.576806,4,45,"CHANCAY",0.511842921037489,0.483333333337214,5.30926059226334,10.9846770873532,104.079375692402,5.6533970891518,0,1,2,79,0
"80","CO-20183-PM","ALEJANDRA",2013-01-05 05:51:00,-77.284167,-11.579444,11,270,"CHANCAY",0.480177033394778,4.5,0.178096408254437,0.039576979612097,207.768386467103,103.689010774701,1,1,3,80,0
"81","CO-20183-PM","ALEJANDRA",2013-01-05 06:51:00,-77.482778,-11.515833,12,270,"CHANCAY",12.757802550662,0.999999999985448,12.2834444792861,12.2834444794649,287.759188774891,79.9908023077884,0,0,3,81,0
"82","CO-20183-PM","ALEJANDRA",2013-01-05 07:51:00,-77.679583,-11.435,12,270,"HUACHO",16.3247831893528,1.0000000000291,12.5474832811928,12.5474832808276,292.329248008242,4.57005923335123,0,0,3,82,0
"83","CO-20183-PM","ALEJANDRA",2013-01-05 08:51:00,-77.826806,-11.292083,12,315,"HUACHO",14.3717478514139,0.999999999985448,12.1873000285686,12.187300028746,314.149729388457,21.820481380215,0,0,3,83,0
"84","CO-20183-PM","ALEJANDRA",2013-01-05 09:51:00,-77.939861,-11.115972,13,315,"HUACHO",18.1449435975892,0.999999999985448,12.4872035508711,12.4872035510529,327.301440531923,13.1517111434655,0,0,3,84,0
"85","CO-20183-PM","ALEJANDRA",2013-01-05 10:51:00,-78.05125,-10.938889,12,315,"SUPE",19.8017244093379,1.0000000000291,12.4869105084109,12.4869105080475,327.829227827189,0.52778729526608,0,0,3,85,0
"86","CO-20183-PM","ALEJANDRA",2013-01-05 11:51:00,-78.163194,-10.807222,3,315,"HUARMEY",23.4376329624485,0.999999999985448,10.291661581151,10.2916615813008,319.628630453934,8.20059737325494,0,0,3,86,0
"87","CO-20183-PM","ALEJANDRA",2013-01-05 12:51:00,-78.181389,-10.845139,10,135,"HUARMEY",24.8845362820714,0.999999999985448,2.51505022523258,2.51505022526917,205.634668366227,113.993962087707,0,0,3,87,0
"88","CO-20183-PM","ALEJANDRA",2013-01-05 13:51:00,-78.19375,-10.897361,4,0,"HUARMEY",26.4233177559529,1.0000000000291,3.21685989507031,3.21685989497669,193.316876095119,12.3177922711076,0,0,3,88,0
"89","CO-20183-PM","ALEJANDRA",2013-01-05 14:51:00,-78.252917,-10.770139,12,315,"HUARMEY",28.5416564361818,0.999999999985448,8.3919588222826,8.39195882240472,335.058324953153,141.741448858034,0,0,3,89,0
"90","CO-20183-PM","ALEJANDRA",2013-01-05 15:51:00,-78.201944,-10.80375,5,135,"HUARMEY",25.6803957614787,0.999999999985448,3.61842026212216,3.61842026217481,123.400391094738,211.657933858414,0,0,3,90,0
"91","CO-20183-PM","ALEJANDRA",2013-01-05 16:51:00,-78.210139,-10.769444,7,0,"HUARMEY",26.0200151766977,1.0000000000291,2.11427213235144,2.11427213228991,346.564985741171,223.164594646433,0,0,3,91,0
"92","CO-20183-PM","ALEJANDRA",2013-01-05 17:51:00,-78.176667,-10.758611,12,45,"HUARMEY",24.0363461879373,0.999999999985448,2.07729053071376,2.07729053074399,72.0661556546811,274.49883008649,0,0,3,92,0
"93","CO-20183-PM","ALEJANDRA",2013-01-05 18:51:00,-78.204583,-10.81375,1,315,"HUARMEY",25.9071438577441,0.999999999985448,3.69490832822786,3.69490832828163,206.852369312291,134.78621365761,0,0,3,93,0
"94","CO-20183-PM","ALEJANDRA",2013-01-05 19:51:00,-78.211667,-10.807222,2,225,"HUARMEY",26.2731855599868,1.0000000000291,0.57246553984033,0.572465539823669,312.660978955106,105.808609642814,0,0,3,94,0
"95","CO-20183-PM","ALEJANDRA",2013-01-05 20:51:00,-78.220972,-10.802083,1,180,"HUARMEY",26.7850841561835,0.999999999985448,0.629141341790198,0.629141341799353,298.911155535626,13.7498234194803,0,0,3,95,0
"96","CO-20183-PM","ALEJANDRA",2013-01-05 21:51:00,-78.229306,-10.796806,1,315,"HUARMEY",27.2441684389354,0.999999999985448,0.584388374919774,0.584388374928278,302.341554980602,3.43039944497616,0,0,3,96,0
"97","CO-20183-PM","ALEJANDRA",2013-01-05 22:51:00,-78.236806,-10.792639,0,225,"HUARMEY",27.6640486550342,1.0000000000291,0.507845186022126,0.507845186007346,299.056549956768,3.28500502383338,0,0,3,97,0
"98","CO-20183-PM","ALEJANDRA",2013-01-05 23:51:00,-78.2425,-10.789444,1,270,"HUARMEY",27.9846464472939,0.999999999985448,0.386491040757327,0.386491040762951,299.297522224627,0.240972267859092,0,0,3,98,0
"99","CO-20183-PM","ALEJANDRA",2013-01-06 00:51:00,-78.249028,-10.786528,1,315,"HUARMEY",28.3570010714551,0.999999999985448,0.42266943302413,0.42266943303028,294.069894025128,5.22762819949958,0,0,3,99,0
"100","CO-20183-PM","ALEJANDRA",2013-01-06 01:51:00,-78.250833,-10.720278,12,0,"HUARMEY",28.4930662902387,1.0000000000291,3.97642371598594,3.97642371587022,358.439346355525,64.3694523303976,0,0,3,100,0
"101","CO-20183-PM","ALEJANDRA",2013-01-06 02:51:00,-78.139306,-10.739028,13,225,"HUARMEY",21.8599281542233,0.999999999985448,6.67018378052337,6.67018378062043,99.5433627427007,258.895983612825,0,0,3,101,0
"102","CO-20183-PM","ALEJANDRA",2013-01-06 03:51:00,-78.210278,-10.896389,11,180,"HUARMEY",27.3301076848391,0.999999999985448,10.326638566882,10.3266385670323,204.27603700693,104.73267426423,0,0,3,102,0
"103","CO-20183-PM","ALEJANDRA",2013-01-06 04:51:00,-78.1975,-11.079028,12,180,"SUPE",31.4080892040161,1.0000000000291,10.9841549450738,10.9841549447542,175.997928041839,28.2781089650916,0,0,3,103,0
"104","CO-20183-PM","ALEJANDRA",2013-01-06 05:52:00,-78.193611,-11.275972,12,135,"HUACHO",34.5429488354347,1.01666666666279,11.8188570677508,11.6251053125862,178.868742732836,2.87081469099752,0,0,3,104,0
"105","CO-20183-PM","ALEJANDRA",2013-01-06 06:52:00,-78.17125,-11.472361,12,135,"HUACHO",37.3302177311584,0.999999999985448,11.8565231078867,11.8565231080593,173.504233799693,5.36450893314304,0,0,3,105,0
"106","CO-20183-PM","ALEJANDRA",2013-01-06 07:52:00,-78.127639,-11.664306,12,135,"HUACHO",42.2208115709133,0.999999999985448,11.7985564299483,11.79855643012,167.199385200537,6.30484859915566,0,0,3,106,0
"107","CO-20183-PM","ALEJANDRA",2013-01-06 08:52:00,-78.094444,-11.771667,9,0,"HUACHO",45.7424188460524,1.0000000000291,6.73039582414655,6.73039582395067,162.818888619069,4.38049658146804,0,0,3,107,0
"108","CO-20183-PM","ALEJANDRA",2013-01-06 09:52:00,-78.095972,-11.776806,2,225,"HUACHO",46.0409341515647,0.999999999985448,0.32113672385077,0.321136723855443,196.559009372941,33.7401207538717,0,0,3,108,0
"109","CO-20183-PM","ALEJANDRA",2013-01-06 10:52:00,-78.165833,-11.714583,3,45,"HUACHO",45.9400917769229,0.999999999985448,5.54797588258908,5.54797588266982,311.690451966903,115.131442593962,0,0,3,109,0
"110","CO-20183-PM","ALEJANDRA",2013-01-06 11:52:00,-78.213333,-11.721111,6,180,"HUACHO",48.2123084361266,1.0000000000291,2.81795823836649,2.81795823828447,262.174771021285,49.5156809456175,0,0,3,110,0
"111","CO-20183-PM","ALEJANDRA",2013-01-06 12:52:00,-78.214722,-11.728194,1,180,"HUACHO",48.563565187897,0.999999999985448,0.432743282777634,0.432743282783931,191.095097659354,71.0796733619316,0,0,3,111,0
"112","CO-20183-PM","ALEJANDRA",2013-01-06 13:52:00,-78.281389,-11.744722,2,315,"HUACHO",52.1233910170285,0.999999999985448,4.03999630095417,4.03999630101296,256.076043135413,64.9809454760594,0,0,3,112,0
"113","CO-20183-PM","ALEJANDRA",2013-01-06 14:52:00,-78.288056,-11.738889,1,180,"HUACHO",52.1887630186193,1.0000000000291,0.525238296617988,0.525238296602702,311.18288292269,55.1068397872768,0,0,3,113,0
"114","CO-20183-PM","ALEJANDRA",2013-01-06 15:52:00,-78.289028,-11.760833,10,90,"HUACHO",53.1006310371135,0.999999999985448,1.31787748495075,1.31787748496992,182.536233963792,128.646648958898,0,0,3,114,0
"115","CO-20183-PM","ALEJANDRA",2013-01-06 16:52:00,-78.104444,-11.737917,11,45,"HUACHO",44.5392657054302,0.999999999985448,10.9298212506409,10.9298212508,82.9229724868586,99.6132614769331,0,0,3,115,0
"116","CO-20183-PM","ALEJANDRA",2013-01-06 17:52:00,-77.919861,-11.701667,11,45,"HUACHO",36.5440253109332,1.0000000000291,11.0600654303515,11.0600654300296,78.8891636819981,4.03380880486047,0,0,3,116,0
"117","CO-20183-PM","ALEJANDRA",2013-01-06 18:52:00,-77.736389,-11.663056,11,45,"CHANCAY",27.4268266666378,0.999999999985448,11.0263976074115,11.0263976075719,78.1157330904004,0.773430591597659,0,0,3,117,0
"118","CO-20183-PM","ALEJANDRA",2013-01-06 19:52:00,-77.550139,-11.624583,11,45,"CHANCAY",16.2510029901975,0.999999999985448,11.1858091987574,11.1858091989202,78.3287694565321,0.213036366131703,0,0,3,118,0
"119","CO-20183-PM","ALEJANDRA",2013-01-06 20:52:00,-77.359583,-11.598333,11,45,"CHANCAY",4.94501353769569,1.0000000000291,11.3095823003001,11.309582299971,82.1565969910097,3.82782753447761,0,0,3,119,0
"120","CO-20183-PM","ALEJANDRA",2013-01-06 21:19:00,-77.283333,-11.578472,4,45,"CHANCAY",0.469129806682529,0.449999999982538,4.63746401354928,10.305475586065,75.4004484606807,6.75614853032904,0,1,3,120,0
"124","CO-20183-PM","ALEJANDRA",2013-01-07 08:35:00,-77.285556,-11.579167,12,225,"CHANCAY",0.560847860701864,0.71666666668898,0.144945538916046,0.202249589178884,286.37377952948,279.65831071813,0,1,4,124,1
"125","CO-20183-PM","ALEJANDRA",2013-01-07 09:35:00,-77.488056,-11.570972,11,90,"CHANCAY",12.4329244867153,0.999999999985448,11.9130524857202,11.9130524858936,272.317446100889,14.0563334285907,0,0,4,125,1
"126","CO-20183-PM","ALEJANDRA",2013-01-07 10:35:00,-77.674444,-11.550694,13,225,"HUACHO",23.0928224291957,0.999999999985448,11.0237462919636,11.023746292124,276.209048534306,3.89160243341632,0,0,4,126,1
